,0
4951,COC1=CC(CC(C)C(C)CC2=CC(O)=C(OC)C(OC)=C2)=CC(O)=C1OC
4952,OCC1OC(CO)(OC2OC(CO)C(O)C(O)(CCC=C)C2O)C(O)C1O
4953,COC1=CC=2CC(C)C(C)CC3=CC(OC)=C(OC)C(O)=C3C=2C(O)=C1O
4954,CC(CCC1C(C)CCCC1(C)C)C(O)CC2=C(O)C=C(C)C(C=O)=C2O
4955,CCCCCCC(C)(C)C1=CC(O)=C2C3CC(CO)=CCC3C(C)(C)OC2=C1
4956,COC1=CC(C=CCO)=CC=2C(CO)C(OC1=2)C3=CC(OC)=C(O)C(OC)=C3
4957,CC(C)CCCC(C)CCCC(C)CCCC(C)(O)CCC1=CC(O)=CC(C)=C1O
4958,CCCCCCC(C)(C)C1=CC(O)=C(C2C=C(C)C3CC2C3(C)C)C(O)=C1
4959,CC(C)CCCC(C)CCCC(C)CCCC1(C)CCC2=C(C)C(O)=C(C)C(C)=C2O1
4960,COC1=C(O)C2=C(C(C=O)C3C2(C)CCCC3(C)C)C(O)=C1C(C)C
4961,COC1C(O)C2C(C)(C)CCCC2(C)C3=C(O)C(O)=C(C=C13)C(C)C
4962,OC(C=CCCCCCCCCCC=CCCCCC=CCCCCCCCC=CC(O)C#C)C#C
4963,CC(C(O)C=CC1C2CCC(O2)C1CC=CCCCC(O)=O)C3=CC=C(O)C=C3
4964,CCCCCCC(C)(C)C1=CC(O)=C2C3CC(CO)CCC3C(C)(CC)OC2=C1
4965,CCCCCCC(C)(C)C1=CC(O)=C2C3CC(CO)CCC3C(C)(CO)OC2=C1
4966,OCC#CC#CC(O)C(O)C(O)CCCCCCCC=CCCCCCCCCCCC=CC#C
4967,CC1CC23OC(CC(C)(C)C=CC(O)C(C)=CC2=C1)=C(C)C3=O
4968,COCC1CC2=CC(OC)=C3OCOC3=C2C(C1COC)C4=CC=C(OC)C(OC)=C4
4969,CC(C)(O)C1C=CC=C(CO)C2=C3C1CCCCC34OC(C)(C)OC24
4970,CC1CC23OC(CC(C)(C)C=CC(O)C(C)=CC2=C1)=C(C)C3=O
4971,COCC1CC2=CC=3OCOC=3C(OC)=C2C(C1COC)C4=CC=C(OC)C(OC)=C4
4972,CCOC1=CC=C(CC2=CC=C3COC4(OC(CO)C(O)C(O)C4O)C3=C2)C=C1
4973,COC1=CC=C(CC2=CC=C3COC4(OC(CO)C(O)C(O)C4O)C3=C2)C=C1
4974,CCC1=CC=C(CC2=CC=C3COC4(OC(CO)C(O)C(O)C4O)C3=C2)C=C1
4975,CCC(CC)(CC)C#CC1(O)CCC2C3CCC4=CC(O)=CC=C4C3CCC12C
4976,CC1(C)CCC(O)C2(C)C3C(O)CC(C)(OC3C(O)C(O)C12)C=C
4977,COC1C(OC(C)=O)C(OC(C)=O)C(O)C(OC(C)=O)C1OC(C)=O
4978,COC1C(OC(C)=O)C(O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O
4979,CC1=C(C)C2=CC=C(OC3OC(CO)C(O)C(O)C3O)C(C)=C2OC1=O
4980,CC1CCC=C(C)CC(OC(C)=O)C2C(CCC2(C)C=C1)C(C)(C)O
4981,COC1(CCC2OC2(CO)CC3OC34C(CCC4(C)CC1)C(C)(C)O)OC
4982,CCC1(CC)CCC2(CCC3C4CCC5=CC(O)=CC=C5C4CCC23C)OC1=O
4983,CC1=C(C)C2=CC=C(OC3OC(CO)C(O)C(O)C3O)C(C)=C2OC1=O
4984,CC1CCC2C(C)(CO)C(O)CCC2(C)C13CCC(CO)(CC(O)=O)O3
4985,CC(C)(C)OCCCC1CC2(C)C(O)CCC2C3CCC4=CC(O)=CC=C4C13
4986,CCCOC1=CC=2OC3(C)OCC(C)C3CC=2C=4OC5(C)OCC(C)C5CC1=4
4987,CC1(C)C(O)CCC2(C)C3CC(O)C(C)(OC3(C)CC(O)C12)C=C
4988,OCC1OC(OC2OC=C(C3CC=C(CO)C23)C(O)=O)C(O)C(O)C1O
4989,CC1CC(CC(C)(C)C1C=CC(C)=O)OC2OC(CO)C(O)C(O)C2O
4990,CC=CC12C(C)C=C3C(C(O)C4OC4C3=O)C1C(O)C5OC5C2=O
4991,OC1=CC(O)=C(OC2=CC(O)=CC(O)=C2OC3=CC(O)=CC(O)=C3)C(O)=C1
4992,CC(C)(CCCCCOC1=CC=CC(OCCCCCC(C)(C)C(O)=O)=C1)C(O)=O
4993,CCCC1(OC1(CCC)C2=CC=CC(OC(C)=O)=C2)C3=CC=CC(OC(C)=O)=C3
4994,OCC#CC#CC(O)CCCCCCCCCCCC#CCCCCCCCCCCCC=CC(O)C#C
4995,CCCCCCCCCCCCCCCCCC=CCCCCCCCCCCCCCCCCCCCCCC(O)=O
4996,COC1=C(OC2=CC(O)=C(OC)C(O)=C2C1=O)C3=CC=C(OC)C(OC)=C3
4997,CCCCCCCCCCC1=C(C)C2=CC=C(OC(C)=O)C(OC(C)=O)=C2OC1=O
4998,COC1=CC=C(C=CC2=CC(O)=C(CC=C(C)CCC=C(C)C)C(O)=C2)C=C1
4999,COC1=CC(C=CC2=CC=C(OC(C)=O)C(OC(C)=O)=C2)=CC(OC)=C1OC
5000,CCC(CC)C1=CC(C=CC=CC2=CC(O)=CC(O)=C2)=CC(C(CC)CC)=C1O
5001,COC1=CC=C(O)C(O)=C1CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C
5002,CC(C)=CCC(O)C(C)=CCCC(C)=CCC1(O)OC2=CC=CC(C)=C2C1=O
5003,COC1=C(O)C2=C(C(C=O)=C3C2(C)CCCC3(C)C)C(O)=C1C(C)C
5004,COC1=CC=C2C(C3=C(COC3=O)OC2=C1)C4=CC(OC)=C5OCOC5=C4OC
5005,CC(C)=CCCC(C)=CCC1=C(O)C=C(O)C=C1C=CC2=CC=C(O)C(O)=C2
5006,CC(C)=CCCC(C)=CCCC(C)=CCOCC=C(C)CCC=C(C)CCC=C(C)C
5007,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC=C(C)C
5008,COC1=C(O)C=C(O)C=C1CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C
5009,COC1=CC=2CC(C)C(C)CC3=CC(O)=C(OC)C(OC)=C3C=2C(O)=C1OC
5010,CC(C)=CCCC(C)=CC(CC(C)=CCCC(C)=CCOC(C)=O)OC(C)=O
5011,CCCCCCC(C)(C)C1=CC(O)=C2C3CC(OO)=CCC3C(C)(C)OC2=C1
5012,OC(CCCCCCCCCCCC=CC#CC(O)=O)C=CC#CCCCCCC=CC(O)C#C
5013,COC1=CC=2CC(C)C(C)CC3=CC(O)=C(OC)C(OC)=C3C=2C(O)=C1OC
5014,COC1=C(O)C(O)=C(C=C1C(C)(C)C=C)C2COC3=CC(O)=CC=C3C2=O
5015,OC(C=CCCCCCCCC#CC=CCCCCCCCCCCCCC=CC#CC(O)=O)C#C
5016,CCCCCCC(C)(C)C1=CC(O)=C2C3CC(C=O)=CCC3C(C)(C)OC2=C1
5017,COC1=CC(C=CC=O)=CC=2C(CO)C(OC1=2)C3=CC(OC)=C(O)C(OC)=C3
5018,COC1=CC(C=CCO)=CC=2C(CO)C(OC1=2)C3=CC(OC)=C(O)C(OC)=C3
5019,OCC#CC#CC#CC(O)CCCCCCCCC#CC=CCCCCCCCCCC=CC(O)C#C
5020,COC1=C2OCOC2=CC=3CC(C)C(C)C(O)C4=CC=5OCOC=5C(OC)=C4C1=3
5021,COC1=CC(OC)=C(C2CC(C)(O)C3CC=C(C)C(O)C3O2)C(OC)=C1
5022,CC(C)C1=CC(OC(C)=O)C2(C)OC2CCC(C)=CCCC(C)(O)C=C1
5023,CC(C)=CCCC1(C=O)C2CCC3(CO3)C1CCC(C)=CCCC(C)=CC2
5024,CC(C)C1CC(O)C(C)=CCCC(C)=CC(CC(C)(O)C=C1)OC(C)=O
5025,OCC1OC(OC2=CC(O)=CC(O)=C2CCCC3=CC=C(O)C=C3)C(O)C(O)C1O
5026,CC(C)C1CC(O)C(C)=CCCC(C)=CC(CC(C)(O)C=C1)OC(C)=O
5027,CC1CCC2C(C)(CO)C(O)CCC2(C)C13CCC(CO)(CC(O)=O)O3
5028,CCCC1=CC=C(CC2=CC=C3COC4(OC(CO)C(O)C(O)C4O)C3=C2)C=C1
5029,COC1=CC(OC2OC(CO)C(O)C(O)C2O)=CC(C=CC3=CC=C(O)C=C3)=C1
5030,CCCCC1=CC=C(CC2(O)CCC3C4CCC5=CC(O)=CC=C5C4CCC23C)C=C1
5031,CC1CCC2C(C)(CO)C(O)CCC2(C)C13CC(CO)(CC(O)=O)CO3
5032,CCCCCCCCCCC(O)C1CCC(O1)C2CCC(O2)C(O)CCCC(CCC)CCC
5033,CCCCCCCC#CCC(O)C1CCC(O1)C2CCC(O2)C(O)CC#CCCCCCCC
5034,CC1(C)CCCC2(C)C1CCC3(C)C(CCC=4C=COC=4)C(CCCO)CCC23
5035,CC1(C)CCCC2(C)C1CCC3(C)C4CCC(C=O)=CC4(C)C(O)CC23
5036,CCCCOC1=CC=2OC3(C)OCC(C)C3CC=2C=4OC5(C)OCC(C)C5CC1=4
5037,CC12C(C=CC1=O)C(O)CC3C4(C)CCC(O)C(C)(C)C4CCC23C
5038,CC12CCC(C1CCC3C4(C)CCC(O)C(C)(C)C4CCC23C)C(O)=O
5039,OCC1OC(OC2OC=C(C3CC=C(CO)C23)C(O)=O)C(O)C(O)C1O
5040,COC1C(O)C2(O)COC3CC1C2C(OC4OC(CO)C(O)C(O)C4O)O3
5041,CC(C)CCCC(C)CCCC(C)CCCC(C)CCC1=C(OC(C)=O)C=CC(O)=C1O
5042,CCCCCC1=CC(OC(C)=O)=C(CC=C(C)CCC=C(C)C)C(OC(C)=O)=C1
5043,CC(C)(C)C1=CC(CC(C)(C)C(O)=O)=CC(CC(C)(C)C(O)=O)=C1
5044,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC=C(C)C
5045,CCCC1=C(OCCCOC2=CC(O)=C(C=C2CC)C(C)=O)C=CC=C1OC(C)C(O)=O
5046,OC1=CC(O)=CC(CCCCCCCCCC=CCCCCCCCCCC2=CC(O)=CC(O)=C2)=C1
5047,CC1OC(OCCOC2CC(CO)C(O)C(OCC(O)=O)C2O)C(O)C(O)C1O
5048,CC(CCC(O)C(C)(C)O)=CCOC1=C(CCC(O)=O)C(O)=CC=2OC=CC1=2
5049,OCC#CC#CC(O)CCCCCCCCCCCCCC=CC#CCCCCCCCC=CC(O)C#C
5050,CC(C)=CCCC(C)=CCC1=C(O)C=CC=2C=C(OC1=2)C3=CC(O)=CC(O)=C3
5051,OC1=CC=C2OC3=CC=CC(CCC4=CC=C(OC5=CC(CCC2=C1)=CC=C5O)C=C4)=C3
5052,CCCCCCCCCCCCOCCCCCCCCCC=CC1=CC=C2OCCOCCOCCOCCOC2=C1
5053,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC1OC1(C)CCC=C(C)C
5054,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(CO)CCC=C(C)C
5055,CC(C)=CCC1=CC(C2CCC3=CC=C(O)C=C3O2)=C(CC=C(C)C)C(O)=C1O
5056,COC1=CC=2CC(C)C(C)(O)CC3=CC(OC)=C(O)C(O)=C3C=2C(O)=C1O
5057,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC=C(C)C=C
5058,CC(CC1=CC(O)=C(O)C=C1C(C)=O)C(C)CC2=CC(O)=C(O)C=C2C(C)=O
5059,COC1=CC=2CC(C)(O)C(C)CC3=CC=4OCOC=4C(OC)=C3C=2C(OC)=C1OC
5060,CC1CC2=C(C1=O)C3=C(C4C(CCC3=C)C4(C)C)C(C)=C2OC(C)=O
5061,COC1=C2OCOC2=CC=3CC(C)C(C)C(O)C4=CC=5OCOC=5C(OC)=C4C1=3
5062,CCCCCCCCCOC1=CC2=C(CCC3C(C)(CCCC23C)C(O)=O)C=C1C(C)C
5063,COC1=CC=2CC(C)C(C)C(O)C3=CC=4OCOC=4C(OC)=C3C=2C(OC)=C1OC
5064,OC(C=CCCCCCCCCCC=CCCCCC=CCCCCCCCCCC=CC(O)C#C)C#C
5065,COC1C(C)C(C)CC2=CC=3OCOC=3C(O)=C2C4=C(OC)C=5OCOC=5C=C14
5066,COC1=CC=2C(O)C(C)C(C)CC3=CC=4OCOC=4C(OC)=C3C=2C(OC)=C1OC
5067,COC1C(C)C(C)CC2=CC=3OCOC=3C(OC)=C2C4=C(O)C=5OCOC=5C=C14
5068,COC1=CC=2C(O)C(C)C(C)CC3=CC=4OCOC=4C(OC)=C3C=2C(OC)=C1OC
5069,CCCCCCCCCCCCCCCC(CC(O)CC(O)CC(O)CC(O)CCO)OC(C)=O
5070,OC(C=CCCCCCCC#CC(O)C=CC(O)C#CCCCCCCC=CC(O)C#C)C#C
5071,CC(C)(O)C#CCC1(C)CCC(C=CC=C2CC(O)CC(O)C2=C)C1(C)C
5072,CC(C)(O)CCCCC1(C)CCC(C=CC=C2CC(O)CC(O)C2=C)C1(C)C
5073,CCOC1=CC=C(CC2=CC=C(CC)C=C2)C=C1C3(O)CC(CO)C(O)C(O)C3O
5074,CC1C(O)C(OC(C)=O)C2C(C)(C)CCCC2(C)C1(O)CCC=3C=COC=3
5075,CC1C(OC(C)=O)C(O)C2C(C)(C)CCCC2(C)C1(O)CCC=3C=COC=3
5076,COC1=CC(C)=C2C=C(OC3OC(CO)C(O)C(O)C3O)C(C)=CC2=C1C(C)C
5077,COC1=CC(OC2CC(O)CC(COC3OCC(O)(CO)C3O)O2)=CC(OC)=C1OC
5078,CC(C)CCCC(C)C1CCC2C3C(O)C=C4CC(O)CCC4(CO)C3CCC12C
5079,COC1=CC(O)=CC=C1OC2OC(COC3OCC(O)C(O)C3O)C(O)C(O)C2O
5080,CCC1C(O)C2C3CCC(C(C)CCO)C3(C)CCC2C4(C)CCC(O)CC14
5081,CC1(O)CC(O)C2C1C(OC3OC(CO)C(O)C(O)C3O)OC=C2C(O)=O
5082,CC(C)C12OC1C3OC34C5CCC6=C(COC6=O)C5CC7OC47C2(C)O
5083,CC(C)C12OC1C3OC34C5CCC6=C(COC6=O)C5CC7OC47C28CO8
5084,CC1CCC2C1C3C(CCC2(O)COC4OC(CO)C(O)C(O)C4O)C3(C)CO
5085,CCCCCCC(C)(C)C1=CC(O)=C2C(OC(C)(C)C3=CC=C(OC)C=C23)=C1
5086,CCCCCCC(C)(C)C1=CC(O)=C2C(OC(C)(C)C3=CC=C(CO)C=C23)=C1
5087,COC1=CC(C)=C(C(C)=C1)C2=CC=CC(COC3=CC=C(CCC(O)=O)C=C3)=C2
5088,CCCCCCC(C)(C)C1=CC(O)=C2C3=C(CCC(C)C3)CC(C)(C)OC2=C1
5089,CCCCCCC(C)(C)C1=CC(O)=C2C3=C(CCC(C)C3)C(C)(C)COC2=C1
5090,CC(C)(OC1=CC=C2C(CCC3=C4CCC(C)(C)C4=CC=C23)=C1)C(O)=O
5091,CCCC1=C(OCCCOC2=CC(O)=C(C=C2CC)C(C)=O)C=CC=C1OC(CC)C(O)=O
5092,CCCCC1(OC1(CCCC)C2=CC=CC(OC(C)=O)=C2)C3=CC=CC(OC(C)=O)=C3
5093,CC(C)CCCC(C)CCCC(C)CCCC1(C)CCC2=C(C)C(O)=C(C)C(C)=C2O1
5094,COC1=C(OC2=CC(OC(C)=O)=CC(OC(C)=O)=C2C1=O)C3=CC=C(OC)C=C3
5095,COC1=CC=C(CC(C(CC2=CC=C(OC)C(OC)=C2)C(O)=O)C(O)=O)C=C1OC
5096,CCCOC1=C(OC2=CC(OCCC)=CC(O)=C2C1=O)C3=CC=C(OCCC)C(O)=C3
5097,COC1=CC=C(C=CC2=CC(OC)=C(CCCCCCCCCCCCCCCCO)C(OC)=C2)C=C1
5098,CC1=CC=CC(C)=C1C2=CC=CC(COC3=CC=C4C(CC(O)=O)CCCCC4=C3)=C2
5099,CC(C)=CCC1=CC(C2CCC3=CC=C(O)C=C3O2)=C(CC=C(C)C)C(O)=C1O
5100,COC1=CC=C(OC)C(OC)=C1CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C
5101,CC(C)=CCCC(C)=CCCC(C)=CCCC1OC1(C)CCC=C(C)CCC=C(C)C
5102,CC(C)=CCC1=C(O)C(O)=CC(C2CCC3=CC=C(O)C=C3O2)=C1CC=C(C)C
5103,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC=C(C)CCCO
5104,COC1=CC(CC(COC(C)=O)C(C)CC2=CC(OC)=C(O)C(OC)=C2)=CC=C1O
5105,COC1=CC(CC(C)C(COC(C)=O)CC2=CC(OC)=C(O)C(OC)=C2)=CC=C1O
5106,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)(O)C=CC1=CC(O)=C(C)C=C1O
5107,OC(CCCCCCCCCC=CC#CC(O)=O)C=CCCCCCCCCCCCC=CC(O)C#C
5108,COC1=CC=2CC(C)(O)C(C)CC3=CC=4OCOC=4C(OC)=C3C=2C(OC)=C1OC
5109,OCC#CC#CC#CC(O)CCCCCCCCCCCC=CCCCCCCCCCCCC(O)C=CC#C
5110,COC1=CC=2CC(C)(O)C(C)CC3=CC=4OCOC=4C(OC)=C3C=2C(OC)=C1OC
5111,COC(OC)C1C(CCC(C)=CCCC1=C)C(COC(C)=O)=CC=CC(C)(C)O
5112,COC1=CC=2CC(C)C(C)C(O)C3=CC=4OCOC=4C(OC)=C3C=2C(OC)=C1OC
5113,COC1=C2OCOC2=CC=3CC(C)C(C)C(O)C4=CC(O)=C(OC)C(OC)=C4C1=3
5114,CC(C)=CCCC1(C2CC=C(CO)C1CCC(C)=CCCC(C)=CC2)C(O)=O
5115,COCC1=C2C(CC(C)(O)C3(O)CCC(C)(O3)C=C2OC1=O)OC(C)=O
5116,CC(C)=CCCC1(C2CCC(C=O)C1CCC(C)=CCCC(C)=CC2)C(O)=O
5117,CC(C)=CCCC1(C2CCC(C=O)C1CCC(C)=CCCC(C)=CC2)C(O)=O
5118,CC(C)C1=CC=C(CC2=CC=C3COC4(OC(CO)C(O)C(O)C4O)C3=C2)C=C1
5119,CCC(O)(CC)CCCCC1(C)CCC(C=CC=C2CC(O)CC(O)C2=C)C1(C)C
5120,CC1CC(O)C=C(C)CC(OC(C)=O)C2C(CCC2(C)C=C1)C(C)(C)O
5121,CCCCC(CC)CCCC(O)C1CCC(O1)C2CCC(O2)C(O)CCCC(CC)CCCC
5122,CCCCCCCCCCCCC(O)C1CCC(O1)C2CCC(O2)C(O)CCCCCCCCCCCC
5123,CCCC(CCC)CCCC(O)C1CCC(O1)C2CCC(O2)C(O)CCCC(CCC)CCC
5124,COC1=CC=2CCC3=CC=CC(O)=C3C=2C(OC4OC(CO)C(O)C(O)C4O)=C1O
5125,CC1COC2(C)OC3=C(CC12)C(OCC#C)=CC=4OC5(C)OCC(C)C5CC3=4
5126,CCCCCCOC1=CC=2OC3(C)OCC(C)C3CC=2C=4OC5(C)OCC(C)C5CC1=4
5127,CC1CCC2(COC(C)=O)C(C1)OC3C(O)C(OC(C)=O)C2(C)C34CO4
5128,OCC1(O)COC(OCC2OC(OC3=CC=C(C=O)C=C3O)C(O)C(O)C2O)C1O
5129,COC1=CC(CO)=CC=C1OC2OC(COC3OCC(O)(CO)C3O)C(O)C(O)C2O
5130,CC(CCC(O)=O)C1CCC2C3C(O)C(O)C4CC(O)CCC4(C)C3CCC12C
5131,CC(C)CC=CC(C)C1CCC2C3C(O)C=C4CC(O)CCC4(CO)C3CCC12C
5132,CC(CCC(O)=O)C1CCC2C3C(O)C(O)C4CC(O)CCC4(C)C3CCC12C
5133,CC(CCC(O)=O)C1CCC2C3C(O)C(O)C4CC(O)CCC4(C)C3CCC12C
5134,CC(C)CCCC(C)C1CCC2C3CC4OC45C(O)C(O)CCC5(C)C3CCC12C
5135,CC(C)CCCC(C)C1CCC2C3CC4OC45C(O)C(O)CCC5(C)C3CCC12C
5136,CC(C)CCCC(C)C1CCC2C3C(O)C4OC45CC(O)CCC5(C)C3CCC12C
5137,CC(C)CCCC(C)C1CCC2C3C(O)C4OC45CC(O)CCC5(C)C3CCC12C
5138,CC(C)CCCC(C)C1CCC2C3C(O)C4OC45CC(O)CCC5(C)C3CCC12C
5139,COC1=C(OC2=CC(O)=C(OC)C(O)=C2C1=O)C3=CC(O)=C(OC)C(OC)=C3
5140,CCCOC1=C(OC2=CC(OCCC)=CC(O)=C2C1=O)C3=CC=C(OCCC)C=C3OCCC
5141,CC(O)CCCC=CC(O)C(O)C=CC1=C(CC(O)C(C)(C)O)C=CC(O)=C1C=O
5142,CC(C)CCCC(C)CCCC1(C)CCC2=C(C)C(OCC(O)=O)=C(C)C(C)=C2O1
5143,COC1=C(C=C(C=CC=CC2=CC(O)=CC(O)=C2)C=C1C(C)(C)C)C(C)(C)C
5144,OC1=CC=2CCC3=CC=C(OC4=CC(CCC5=CC=CC(OC(C=2)=C1O)=C5)=CC=C4O)C=C3
5145,CC(C=CC=C(C=CC1=C(C)CCCC1(C)C)C2=CC=C(C)C=C2)=CC(O)=O
5146,CC(C)=CCCC(CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C)C=C
5147,CCCCCCC(C)(C)C1=CC(O)=C2C(CO)C(CCC(O)=O)C(C)(C)OC2=C1
5148,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC=C(C)C1CC1
5149,CC(C)=CCC(C=C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C
5150,CCCCCCC(C)(C)C1=CC(O)=C2C(CC(O)=O)C(CCO)C(C)(C)OC2=C1
5151,CC(CCC=C(C)CCC1OC1(C)C)=CCCC=C(C)CCC=C(C)CCC2OC2(C)C
5152,CC(C)CCCC(C)CCCC(C)CCCC1(C)CCC2=C(C)C(O)=C(C)C(C)=C2O1
5153,CC(C)CCCC(C=C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C
5154,CC(C)=CCCC1(C)OC1CCC(C)=CCCC=C(C)CCC=C(C)CCC2OC2(C)C
5155,COC1=CC(OC)=C2OC(C)(CCC3(C)CCCC(C)C3=C)C=CC2=C1OC(C)=O
5156,CC(C)=CCC(OC(C)=O)C1=COC(OC(C)=O)C2C1CCC(C)=CCCC2=C
5157,COC1=C2OCOC2=CC=3CC(C)C(C)C(O)C4=CC(O)=C(OC)C(OC)=C4C1=3
5158,CC(C)CCCC(C)C1CCC2C3CC(O)C4(O)CC(O)CCC4(C)C3CCC12C
5159,CCCCCCC(C)(C)C1=CC(OC)=C(C2C=C(CO)C3CC2C3(C)C)C(OC)=C1
5160,OC(C=CCCCC=CCCCCCCCCC=CCCCCCCCCC=CCCCC=CC(O)C#C)C#C
5161,CC(CCC(O)C(C)(C)O)=CCCC(C)(O)C1CC2=C(CCC(O)C2=O)O1
5162,CC(C)=CCCC(C)(O)C(O)CCC(C)(O)C1CC2=C(CCC(O)C2=O)O1
5163,CC(C)C1=CC23CCC4C(C)(CCCC4(C)C(O)=O)C2CC1CC3C(O)=O
5164,CC(C)C1=CC=C(C)CCC=C(C)CCC2OC2(C)C(C1OC(C)=O)C(C)=O
5165,CC(C)(C)C1=CC=C(CC2(O)CCC3C4CCC5=CC(O)=CC=C5C4CCC23C)C=C1
5166,CC(C)CCCC(C)C1CCC2C1(C)CCCC2(O)C(O)C=C3CC(O)CCC3=C
5167,CC(CC=CC=C(C)C(O)=O)C(CC(O)=O)OC1OC(CO)C(O)C(O)C1O
5168,CC(CCC(O)=O)C1CCC2C3C(O)C(O)C4CC(O)CCC4(C)C3CCC12C
5169,CC(C)=CCCC(C)=CCC(O)C(C)=CC(O)C12OC1C(O)C(CO)=CC2O
5170,COC(OC)C(C)C(O)C(C)(O)C1OC(C)(C)OC(C(C)C=C(C)C)C1C
5171,CC(C)=CCCC(C)=CCC(O)C(C)=CC(O)C12OC1C(O)C(CO)=CC2O
5172,COC1=CC(C=O)=CC=C1OC2OC(COC3OCC(O)(CO)C3O)C(O)C(O)C2O
5173,CC(CCC(O)=O)C1CCC2C3C(O)C(C)C4CC(O)CCC4(C)C3CCC12C
5174,CC(CCC(O)=O)C1CCC2C3C(O)C(O)C4CC(O)CCC4(C)C3CCC12C
5175,COC1CCC2(C)C(CCC3C2CCC4(C)C3CC(OC45CCCO5)C(O)=O)C1
5176,CC(CO)CCCC(C)C1CCC2C3CC(O)C4(O)CC(O)CCC4(C)C3CCC12C
5177,CC(C)CCCC(C)C1CCC2C3CC(O)C4(O)CC(O)CCC4(C)C3CCC12C
5178,CC(CCC(O)=O)C1CCC2C3C(O)C(O)C4CC(O)CCC4(C)C3CCC12C
5179,CC(C)CCCC(C)C1CCC2C3C(O)C(O)C4CC(O)CCC4(C)C3CCC12C
5180,COC1=C(OC2=C(OC)C(OC)=C(OC)C(OC)=C2C1=O)C3=CC=C(OC)C(OC)=C3
5181,CCCOC1C(OC2=CC(OCCC)=CC(O)=C2C1=O)C3=CC=C(OCCC)C(OCCC)=C3
5182,COC(C1CC1C2=CC(C)=C(OC(C)(C)C(O)=O)C(C)=C2)C3=CC=C(C)C=C3
5183,COC1=CC=2CCC3=CC=C(O)C(OC4=CC=C(CCC5=CC(O)=CC=C5C1=CC=2)C=C4)=C3
5184,CC(C)CCCC(C)CC=CC1(C)CCC2=C(C)C(OCC(O)=O)=C(C)C(C)=C2O1
5185,CC(CCC=C(C)CCC=C(CO)CO)=CCCC=C(C)CCC=C(C)CCC=C(CO)CO
5186,COC1=CC=2CC(C)(O)C(C)CC3=CC(O)=C(OC)C(OC)=C3C=2C(OC)=C1OC
5187,CC(C)=CCCC(C=C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C
5188,CC(C)=CCCC1(C)OC1CCC(C)=CCCC=C(C)CCC=C(C)CCC2OC2(C)C
5189,CC(C)=CCCC(C=C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C
5190,CC(C=CC=C(C)C=CC(O)=O)=CC=CC=C(C)C=CC=C(C)C=CC(O)=O
5191,CC(C=CC=C(C)C=CC(O)=O)=CC=CC=C(C)C=CC=C(C)C=CC(O)=O
5192,COC1=CC(CO)=C(C(OC)=C1OC)C2=C(CC(C)C(C)=O)C=C3OCOC3=C2OC
5193,CCCCCCC(C)(C)C1=CC(OC)=C(C2C=C(CO)C3CC2C3(C)C)C(OC)=C1
5194,CC(C)=CCCC(C=C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C
5195,CC(C)=CCCC(C)=CCCC(C)=CCCC1OC1(C)CCC=C(C)CCC2OC2(C)C
5196,COC1=CC=2CC(COC(C)=O)C(C)C(C3=CC(OC)=C(O)C(OC)=C3)C=2C=C1O
5197,CC(CCCC(C)CCCC1(C)CCC2=C(C)C(O)=C(C)C(C)=C2O1)CCCC(C)=C
5198,COC1=CC=2C(O)C(C)C(C)CC3=CC(O)=C(OC)C(OC)=C3C=2C(OC)=C1OC
5199,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC1C(C)=CCC(O)C1(C)C
5200,CCCCCCC(C)(C)C1=CC(OC)=C(C2C=C(CO)C3CC2C3(C)C)C(OC)=C1
5201,COC1=CC=2C(O)C(C)C(C)CC3=CC(O)=C(OC)C(OC)=C3C=2C(OC)=C1OC
5202,CCCCCCC(C)(C)C1=CC(OC)=C(C2C=C(CO)C3CC2C3(C)C)C(OC)=C1
5203,CCCCCCC(C)(C)C1=CC(OC)=C(C2C=C(CO)C3CC2C3(C)C)C(OC)=C1
5204,CC1=CC=CC(C)=C1C=CC(C)(O)CCC2C(C)(O)CCC3C(C)(C)CCCC23C
